Titration Data Only,,,,,,,,,,,,,,,,,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 1/13",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/13",,,,,,,,,,,,,,
,1,0.001,,,,-81.9,,,0.001,,,19.1,,-0.1,,,,
,2,0.005,,,,-81.9,,,0.004,,,19.1,,0,,,,
,3,0.011,,,,-81.7,,,0.006,,,19.1,,0.2,,,,
,4,0.0195,,,,-81,,,0.0085,,,19.1,,0.7,,,,
,5,0.034,,,,-79.5,,,0.0145,,,19.1,,1.5,,,,
,6,0.055,,,,-76.7,,,0.021,,,19.1,,2.8,,,,
,7,0.08,,,,-72.8,,,0.025,,,19.1,,3.9,,,,
,8,0.1145,,,,-66.2,,,0.0345,,,19.1,,6.6,,,,
,9,0.157,,,,-56.6,,,0.0425,,,19.1,,9.6,,,,
,10,0.209,,,,-44.5,,,0.052,,,19.1,,12.1,,,,
,11,0.2715,,,,-31.1,,,0.0625,,,19.1,,13.4,,,,
,12,0.347,,,,-14.9,,,0.0755,,,19.2,,16.2,,,,
,13,0.4255,,,,2.8,,,0.0785,,,19.2,,17.7,,,,
,14,0.5245,,,,32,,,0.099,,,19.2,,29.2,,,,
,15,0.6375,,,,66.8,,,0.113,,,19.2,,34.8,,,,
,16,0.7355,,,,108.3,,,0.098,,,19.2,,41.5,,,,
,17,0.7355,,,,137.9,,,0,,,19.2,,29.6,,,,
,18,0.7355,,,,148.3,,,0,,,19.2,,10.4,,,,
,19,0.7365,,,,151.7,,,0.001,,,19.2,,3.4,,,,
,20,0.739,,,,153.4,,,0.0025,,,19.2,,1.7,,,,
,21,0.7425,,,,155,,,0.0035,,,19.2,,1.6,,,,
,22,0.748,,,,156.8,,,0.0055,,,19.2,,1.8,,,,
,23,0.7555,,,,159,,,0.0075,,,19.2,,2.2,,,,
,24,0.764,,,,161.9,,,0.0085,,,19.2,,2.9,,,,
,25,0.771,,,,164.4,,,0.007,,,19.2,,2.5,,,,
,26,0.776,,,,167.3,,,0.005,,,19.2,,2.9,,,,
,27,0.7785,,,,168.7,,,0.0025,,,19.2,,1.4,,,,
,28,0.781,,,,169.8,,,0.0025,,,19.2,,1.1,,,,
,29,0.785,,,,170.6,,,0.004,,,19.2,,0.8,,,,
,30,0.79,,,,171.8,,,0.005,,,19.2,,1.2,,,,
,31,0.7955,,,,173.1,,,0.0055,,,19.2,,1.3,,,,
,32,0.8,,,,174.8,,,0.0045,,,19.2,,1.7,,,,
,33,0.8025,,,,175.7,,,0.0025,,,19.2,,0.9,,,,
,34,0.805,,,,176.5,,,0.0025,,,19.2,,0.8,,,,
,35,0.8075,,,,177.2,,,0.0025,,,19.2,,0.7,,,,
,36,0.8105,,,,177.9,,,0.003,,,19.2,,0.7,,,,
,37,0.8125,,,,178.5,,,0.002,,,19.2,,0.6,,,,
,38,0.815,,,,179,,,0.0025,,,19.2,,0.5,,,,
,39,0.8175,,,,179.6,,,0.0025,,,19.2,,0.6,,,,
,40,0.82,,,,180.2,,,0.0025,,,19.2,,0.6,,,,
,41,0.8225,,,,180.7,,,0.0025,,,19.2,,0.5,,,,
,42,0.8235,,,,181.2,,,0.001,,,19.2,,0.5,,,,
,43,0.8245,,,,181.4,,,0.001,,,19.2,,0.2,,,,
,44,0.827,,,,181.6,,,0.0025,,,19.2,,0.2,,,,
,45,0.828,,,,182,,,0.001,,,19.2,,0.4,,,,
,46,0.828,,,,182.2,,,0,,,19.2,,0.2,,,,
,47,0.8305,,,,182.4,,,0.0025,,,19.2,,0.2,,,,
,48,0.8325,,,,182.7,,,0.002,,,19.2,,0.3,,,,
,49,0.8325,,,,183,,,0,,,19.2,,0.3,,,,
,,0.8325,,,,183,,,,,,,,,,,,EP
,50,0.8335,,,,183.1,,,0.001,,,19.2,,0.1,,,,
,51,0.8335,,,,183.1,,,0,,,19.2,,0,,,,
,52,0.8335,,,,183.2,,,0,,,19.2,,0.1,,,,
,53,0.8335,,,,183.1,,,0,,,19.2,,-0.1,,,,
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 4/13",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 4/13",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,161.8,,,,,,19.6,,,,,,
,3,0.02,,,,168.1,,0.02,,,,19.6,,,,6.3,,
,6,0.04,,,,174.9,,0.02,,,,19.6,,,,6.8,,
,9,0.06,,,,180.3,,0.02,,,,19.6,,,,5.4,,
,12,0.08,,,,185.1,,0.02,,,,19.6,,,,4.8,,
,15,0.1,,,,188.9,,0.02,,,,19.6,,,,3.8,,
,18,0.12,,,,192.4,,0.02,,,,19.6,,,,3.5,,
,21,0.14,,,,195.3,,0.02,,,,19.6,,,,2.9,,
,24,0.16,,,,197.7,,0.02,,,,19.6,,,,2.4,,
,27,0.18,,,,200,,0.02,,,,19.6,,,,2.3,,
,30,0.2,,,,202.1,,0.02,,,,19.6,,,,2.1,,
,33,0.22,,,,204.1,,0.02,,,,19.6,,,,2,,
,36,0.24,,,,206,,0.02,,,,19.6,,,,1.9,,
,39,0.26,,,,207.7,,0.02,,,,19.6,,,,1.7,,
,42,0.28,,,,209.3,,0.02,,,,19.6,,,,1.6,,
,45,0.3,,,,210.9,,0.02,,,,19.6,,,,1.6,,
,48,0.32,,,,212.3,,0.02,,,,19.6,,,,1.4,,
,51,0.34,,,,213.6,,0.02,,,,19.6,,,,1.3,,
,54,0.36,,,,214.8,,0.02,,,,19.6,,,,1.2,,
,57,0.38,,,,215.9,,0.02,,,,19.6,,,,1.1,,
,60,0.4,,,,217.1,,0.02,,,,19.6,,,,1.2,,
,63,0.42,,,,218.2,,0.02,,,,19.6,,,,1.1,,
,66,0.44,,,,219.2,,0.02,,,,19.6,,,,1,,
,70,0.46,,,,220.2,,0.02,,,,19.6,,,,1,,
,72,0.48,,,,221.2,,0.02,,,,19.6,,,,1,,
,76,0.5,,,,222.2,,0.02,,,,19.6,,,,1,,
,78,0.52,,,,223.1,,0.02,,,,19.6,,,,0.9,,
,82,0.54,,,,223.9,,0.02,,,,19.6,,,,0.8,,
,84,0.56,,,,224.7,,0.02,,,,19.6,,,,0.8,,
,88,0.58,,,,225.4,,0.02,,,,19.6,,,,0.7,,
,90,0.6,,,,226.1,,0.02,,,,19.6,,,,0.7,,
,94,0.62,,,,226.9,,0.02,,,,19.6,,,,0.8,,
,97,0.64,,,,227.6,,0.02,,,,19.6,,,,0.7,,
,100,0.66,,,,228.3,,0.02,,,,19.6,,,,0.7,,
,103,0.68,,,,229,,0.02,,,,19.6,,,,0.7,,
,106,0.7,,,,229.7,,0.02,,,,19.6,,,,0.7,,
,109,0.72,,,,230.4,,0.02,,,,19.6,,,,0.7,,
,112,0.74,,,,231,,0.02,,,,19.6,,,,0.6,,
,115,0.76,,,,231.7,,0.02,,,,19.6,,,,0.7,,
,118,0.78,,,,232.1,,0.02,,,,19.7,,,,0.4,,
,121,0.8,,,,232.6,,0.02,,,,19.7,,,,0.5,,
,124,0.82,,,,233.3,,0.02,,,,19.7,,,,0.7,,
,127,0.84,,,,233.8,,0.02,,,,19.7,,,,0.5,,
,130,0.86,,,,234.3,,0.02,,,,19.7,,,,0.5,,
,133,0.88,,,,234.9,,0.02,,,,19.7,,,,0.6,,
,136,0.9,,,,235.4,,0.02,,,,19.7,,,,0.5,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 5/13",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 5/13",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-65.9,,,,,,19.6,,,,,,,
,2,,,,-65.9,,,,,,19.6,,,,0,,,
,3,,,,-65.9,,,,,,19.6,,,,0,,,
,4,,,,-66,,,,,,19.6,,,,-0.1,,,
,5,,,,-65.9,,,,,,19.6,,,,0.1,,,
,6,,,,-66,,,,,,19.6,,,,-0.1,,,
,7,,,,-66,,,,,,19.6,,,,0,,,
,8,,,,-66,,,,,,19.6,,,,0,,,
,9,,,,-66,,,,,,19.6,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 5/13",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 5/13",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0,,,,-66.1,,,,,,19.6,,,,,,
,1,0.001,,,,-66.1,,,0.001,,,19.6,,0,,,,
,2,0.005,,,,-66,,,0.004,,,19.6,,0.1,,,,
,3,0.011,,,,-65.8,,,0.006,,,19.6,,0.2,,,,
,4,0.0195,,,,-65.3,,,0.0085,,,19.6,,0.5,,,,
,5,0.0335,,,,-64,,,0.014,,,19.6,,1.3,,,,
,6,0.054,,,,-62,,,0.0205,,,19.6,,2,,,,
,7,0.078,,,,-58.2,,,0.024,,,19.6,,3.8,,,,
,8,0.112,,,,-53.2,,,0.034,,,19.6,,5,,,,
,9,0.1535,,,,-45.7,,,0.0415,,,19.6,,7.5,,,,
,10,0.2045,,,,-35.8,,,0.051,,,19.6,,9.9,,,,
,11,0.267,,,,-22.9,,,0.0625,,,19.6,,12.9,,,,
,12,0.341,,,,-10.5,,,0.074,,,19.6,,12.4,,,,
,13,0.4175,,,,3.5,,,0.0765,,,19.6,,14,,,,
,14,0.516,,,,17,,,0.0985,,,19.6,,13.5,,,,
,15,0.628,,,,31.9,,,0.112,,,19.6,,14.9,,,,
,16,0.753,,,,49.2,,,0.125,,,19.7,,17.3,,,,
,17,0.89,,,,64.3,,,0.137,,,19.7,,15.1,,,,
,18,1.0395,,,,86.6,,,0.1495,,,19.7,,22.3,,,,
,19,1.054,,,,108.3,,,0.0145,,,19.7,,21.7,,,,
,20,1.0555,,,,107.9,,,0.0015,,,19.7,,-0.4,,,,
,21,1.0595,,,,107.8,,,0.004,,,19.7,,-0.1,,,,
,22,1.065,,,,109.7,,,0.0055,,,19.7,,1.9,,,,
,23,1.0735,,,,112.5,,,0.0085,,,19.7,,2.8,,,,
,24,1.084,,,,117,,,0.0105,,,19.7,,4.5,,,,
,25,1.098,,,,122.6,,,0.014,,,19.7,,5.6,,,,
,26,1.113,,,,128.6,,,0.015,,,19.7,,6,,,,
,27,1.129,,,,134.9,,,0.016,,,19.7,,6.3,,,,
,28,1.1425,,,,141,,,0.0135,,,19.7,,6.1,,,,
,29,1.152,,,,146.6,,,0.0095,,,19.7,,5.6,,,,
,30,1.156,,,,151,,,0.004,,,19.7,,4.4,,,,
,31,1.159,,,,153.1,,,0.003,,,19.7,,2.1,,,,
,32,1.1635,,,,155,,,0.0045,,,19.7,,1.9,,,,
,33,1.1695,,,,157,,,0.006,,,19.7,,2,,,,
,34,1.177,,,,159.3,,,0.0075,,,19.7,,2.3,,,,
,35,1.1855,,,,162,,,0.0085,,,19.7,,2.7,,,,
,36,1.1915,,,,164.9,,,0.006,,,19.7,,2.9,,,,
,37,1.1955,,,,167.1,,,0.004,,,19.7,,2.2,,,,
,38,1.1985,,,,168.6,,,0.003,,,19.7,,1.5,,,,
,39,1.2015,,,,169.8,,,0.003,,,19.7,,1.2,,,,
,40,1.2055,,,,171,,,0.004,,,19.7,,1.2,,,,
,41,1.21,,,,172.2,,,0.0045,,,19.7,,1.2,,,,
,42,1.214,,,,173.5,,,0.004,,,19.7,,1.3,,,,
,43,1.218,,,,174.8,,,0.004,,,19.7,,1.3,,,,
,44,1.2205,,,,175.9,,,0.0025,,,19.7,,1.1,,,,
,45,1.2225,,,,176.7,,,0.002,,,19.7,,0.8,,,,
,46,1.2255,,,,177.5,,,0.003,,,19.7,,0.8,,,,
,47,1.228,,,,178.2,,,0.0025,,,19.7,,0.7,,,,
,48,1.23,,,,178.8,,,0.002,,,19.7,,0.6,,,,
,49,1.2325,,,,179.5,,,0.0025,,,19.7,,0.7,,,,
,50,1.2345,,,,180.1,,,0.002,,,19.7,,0.6,,,,
,51,1.237,,,,180.7,,,0.0025,,,19.7,,0.6,,,,
,52,1.237,,,,181.1,,,0,,,19.7,,0.4,,,,
,53,1.2385,,,,181.3,,,0.0015,,,19.7,,0.2,,,,
,54,1.2405,,,,181.6,,,0.002,,,19.7,,0.3,,,,
,55,1.2415,,,,182.1,,,0.001,,,19.7,,0.5,,,,
,56,1.2415,,,,182.4,,,0,,,19.7,,0.3,,,,
,57,1.243,,,,182.4,,,0.0015,,,19.7,,0,,,,
,58,1.2455,,,,182.8,,,0.0025,,,19.7,,0.4,,,,
,59,1.2455,,,,183.2,,,0,,,19.7,,0.4,,,,
,60,1.2455,,,,183.3,,,0,,,19.7,,0.1,,,,
,61,1.2455,,,,183.4,,,0,,,19.7,,0.1,,,,
,62,1.2455,,,,183.4,,,0,,,19.7,,0,,,,
,,1.2455,,,,183,,,,,,,,,,,,EP
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 5/13",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 5/13",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,183.2,,,,,,20.1,,,,,,
,3,0.02,,,,186.6,,0.02,,,,20.1,,,,3.4,,
,6,0.04,,,,190.3,,0.02,,,,20.1,,,,3.7,,
,9,0.06,,,,193.6,,0.02,,,,20.1,,,,3.3,,
,12,0.08,,,,196.7,,0.02,,,,20.1,,,,3.1,,
,15,0.1,,,,199.3,,0.02,,,,20.1,,,,2.6,,
,18,0.12,,,,201.7,,0.02,,,,20.1,,,,2.4,,
,21,0.14,,,,203.9,,0.02,,,,20.1,,,,2.2,,
,24,0.16,,,,205.8,,0.02,,,,20.1,,,,1.9,,
,27,0.18,,,,207.6,,0.02,,,,20.1,,,,1.8,,
,30,0.2,,,,209.4,,0.02,,,,20.1,,,,1.8,,
,33,0.22,,,,211,,0.02,,,,20.1,,,,1.6,,
,36,0.24,,,,212.5,,0.02,,,,20.1,,,,1.5,,
,39,0.26,,,,214,,0.02,,,,20.1,,,,1.5,,
,42,0.28,,,,215.3,,0.02,,,,20.1,,,,1.3,,
,45,0.3,,,,216.6,,0.02,,,,20.1,,,,1.3,,
,48,0.32,,,,217.9,,0.02,,,,20.1,,,,1.3,,
,51,0.34,,,,219.2,,0.02,,,,20.1,,,,1.3,,
,54,0.36,,,,220.2,,0.02,,,,20.1,,,,1,,
,57,0.38,,,,221.2,,0.02,,,,20.1,,,,1,,
,60,0.4,,,,222.2,,0.02,,,,20.1,,,,1,,
,63,0.42,,,,223.2,,0.02,,,,20.1,,,,1,,
,66,0.44,,,,224.2,,0.02,,,,20.1,,,,1,,
,70,0.46,,,,225.1,,0.02,,,,20.1,,,,0.9,,
,72,0.48,,,,226,,0.02,,,,20.1,,,,0.9,,
,76,0.5,,,,226.8,,0.02,,,,20.1,,,,0.8,,
,79,0.52,,,,227.7,,0.02,,,,20.1,,,,0.9,,
,82,0.54,,,,228.5,,0.02,,,,20.1,,,,0.8,,
,85,0.56,,,,229.3,,0.02,,,,20.1,,,,0.8,,
,88,0.58,,,,230,,0.02,,,,20.1,,,,0.7,,
,91,0.6,,,,230.6,,0.02,,,,20.1,,,,0.6,,
,94,0.62,,,,231.4,,0.02,,,,20.1,,,,0.8,,
,97,0.64,,,,232.1,,0.02,,,,20.1,,,,0.7,,
,100,0.66,,,,232.7,,0.02,,,,20.1,,,,0.6,,
,103,0.68,,,,233.4,,0.02,,,,20.1,,,,0.7,,
,106,0.7,,,,234.1,,0.02,,,,20.1,,,,0.7,,
,109,0.72,,,,234.7,,0.02,,,,20.1,,,,0.6,,
,112,0.74,,,,235.3,,0.02,,,,20.1,,,,0.6,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 6/13",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 6/13",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-66.1,,,,,,19.9,,,,,,,
,2,,,,-66.1,,,,,,19.9,,,,0,,,
,3,,,,-66.1,,,,,,19.9,,,,0,,,
,4,,,,-66.1,,,,,,19.9,,,,0,,,
,5,,,,-66.2,,,,,,19.9,,,,-0.1,,,
,6,,,,-66.1,,,,,,19.9,,,,0.1,,,
,7,,,,-66.2,,,,,,19.9,,,,-0.1,,,
,8,,,,-66.2,,,,,,19.9,,,,0,,,
,9,,,,-66.2,,,,,,19.9,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 6/13",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 6/13",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0,,,,-66.2,,,,,,19.9,,,,,,
,1,0.001,,,,-66.2,,,0.001,,,19.9,,0,,,,
,2,0.005,,,,-66.3,,,0.004,,,19.9,,-0.1,,,,
,3,0.011,,,,-66,,,0.006,,,19.9,,0.3,,,,
,4,0.02,,,,-65.3,,,0.009,,,19.9,,0.7,,,,
,5,0.034,,,,-64,,,0.014,,,19.9,,1.3,,,,
,6,0.0555,,,,-61.6,,,0.0215,,,19.9,,2.4,,,,
,7,0.08,,,,-58.2,,,0.0245,,,19.9,,3.4,,,,
,8,0.1145,,,,-53,,,0.0345,,,19.9,,5.2,,,,
,9,0.157,,,,-44.8,,,0.0425,,,19.9,,8.2,,,,
,10,0.2095,,,,-33.8,,,0.0525,,,19.9,,11,,,,
,11,0.273,,,,-20.4,,,0.0635,,,19.9,,13.4,,,,
,12,0.3485,,,,-8.2,,,0.0755,,,19.9,,12.2,,,,
,13,0.4265,,,,4.3,,,0.078,,,19.9,,12.5,,,,
,14,0.526,,,,19,,,0.0995,,,19.9,,14.7,,,,
,15,0.639,,,,35.1,,,0.113,,,19.9,,16.1,,,,
,16,0.7655,,,,54.1,,,0.1265,,,19.9,,19,,,,
,17,0.9035,,,,75,,,0.138,,,19.9,,20.9,,,,
,18,0.991,,,,99.8,,,0.0875,,,19.9,,24.8,,,,
,19,0.9915,,,,104.8,,,0.0005,,,19.9,,5,,,,
,20,0.9945,,,,103.3,,,0.003,,,19.9,,-1.5,,,,
,21,0.9995,,,,104.1,,,0.005,,,19.9,,0.8,,,,
,22,1.0065,,,,106.7,,,0.007,,,19.9,,2.6,,,,
,23,1.017,,,,110.5,,,0.0105,,,19.9,,3.8,,,,
,24,1.029,,,,115,,,0.012,,,19.9,,4.5,,,,
,25,1.045,,,,120.5,,,0.016,,,19.9,,5.5,,,,
,26,1.0625,,,,126.7,,,0.0175,,,19.9,,6.2,,,,
,27,1.081,,,,133.7,,,0.0185,,,19.9,,7,,,,
,28,1.095,,,,140.9,,,0.014,,,19.9,,7.2,,,,
,29,1.101,,,,146.1,,,0.006,,,19.9,,5.2,,,,
,30,1.1045,,,,148.4,,,0.0035,,,19.9,,2.3,,,,
,31,1.109,,,,150.6,,,0.0045,,,19.9,,2.2,,,,
,32,1.1155,,,,153.2,,,0.0065,,,19.9,,2.6,,,,
,33,1.1235,,,,156.4,,,0.008,,,19.9,,3.2,,,,
,34,1.1315,,,,160.1,,,0.008,,,19.9,,3.7,,,,
,35,1.136,,,,163.3,,,0.0045,,,19.9,,3.2,,,,
,36,1.1385,,,,164.7,,,0.0025,,,19.9,,1.4,,,,
,37,1.1415,,,,165.8,,,0.003,,,19.9,,1.1,,,,
,38,1.146,,,,167.1,,,0.0045,,,19.9,,1.3,,,,
,39,1.152,,,,168.8,,,0.006,,,19.9,,1.7,,,,
,40,1.158,,,,171,,,0.006,,,19.9,,2.2,,,,
,41,1.161,,,,172.4,,,0.003,,,19.9,,1.4,,,,
,42,1.163,,,,173.3,,,0.002,,,19.9,,0.9,,,,
,43,1.166,,,,174.1,,,0.003,,,20,,0.8,,,,
,44,1.1695,,,,175,,,0.0035,,,19.9,,0.9,,,,
,45,1.173,,,,175.8,,,0.0035,,,20,,0.8,,,,
,46,1.1765,,,,176.9,,,0.0035,,,20,,1.1,,,,
,47,1.1795,,,,177.6,,,0.003,,,20,,0.7,,,,
,48,1.1815,,,,178.2,,,0.002,,,20,,0.6,,,,
,49,1.184,,,,178.9,,,0.0025,,,20,,0.7,,,,
,50,1.1865,,,,179.4,,,0.0025,,,20,,0.5,,,,
,51,1.1885,,,,180,,,0.002,,,20,,0.6,,,,
,52,1.19,,,,180.6,,,0.0015,,,20,,0.6,,,,
,53,1.191,,,,181.1,,,0.001,,,20,,0.5,,,,
,54,1.192,,,,181.3,,,0.001,,,20,,0.2,,,,
,55,1.1945,,,,181.6,,,0.0025,,,20,,0.3,,,,
,56,1.1955,,,,182.1,,,0.001,,,20,,0.5,,,,
,57,1.196,,,,182.3,,,0.0005,,,20,,0.2,,,,
,58,1.197,,,,182.5,,,0.001,,,20,,0.2,,,,
,59,1.198,,,,182.7,,,0.001,,,20,,0.2,,,,
,60,1.199,,,,182.8,,,0.001,,,20,,0.1,,,,
,,1.199667,,,,183,,,,,,,,,,,,EP
,61,1.2,,,,183.1,,,0.001,,,20,,0.3,,,,
,62,1.2,,,,183.3,,,0,,,20,,0.2,,,,
,63,1.2,,,,183.4,,,0,,,20,,0.1,,,,
,64,1.2,,,,183.3,,,0,,,20,,-0.1,,,,
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 6/13",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 6/13",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,183.3,,,,,,20.3,,,,,,
,3,0.02,,,,186.8,,0.02,,,,20.3,,,,3.5,,
,6,0.04,,,,190.5,,0.02,,,,20.3,,,,3.7,,
,9,0.06,,,,193.7,,0.02,,,,20.3,,,,3.2,,
,12,0.08,,,,196.8,,0.02,,,,20.3,,,,3.1,,
,15,0.1,,,,199.5,,0.02,,,,20.3,,,,2.7,,
,18,0.12,,,,201.9,,0.02,,,,20.3,,,,2.4,,
,21,0.14,,,,204.1,,0.02,,,,20.3,,,,2.2,,
,24,0.16,,,,206,,0.02,,,,20.3,,,,1.9,,
,27,0.18,,,,207.8,,0.02,,,,20.3,,,,1.8,,
,30,0.2,,,,209.5,,0.02,,,,20.3,,,,1.7,,
,33,0.22,,,,211.2,,0.02,,,,20.3,,,,1.7,,
,36,0.24,,,,212.7,,0.02,,,,20.3,,,,1.5,,
,39,0.26,,,,214.2,,0.02,,,,20.3,,,,1.5,,
,42,0.28,,,,215.6,,0.02,,,,20.3,,,,1.4,,
,45,0.3,,,,216.9,,0.02,,,,20.3,,,,1.3,,
,48,0.32,,,,218.1,,0.02,,,,20.3,,,,1.2,,
,51,0.34,,,,219.3,,0.02,,,,20.3,,,,1.2,,
,54,0.36,,,,220.4,,0.02,,,,20.3,,,,1.1,,
,57,0.38,,,,221.4,,0.02,,,,20.3,,,,1,,
,60,0.4,,,,222.4,,0.02,,,,20.3,,,,1,,
,63,0.42,,,,223.5,,0.02,,,,20.3,,,,1.1,,
,66,0.44,,,,224.4,,0.02,,,,20.4,,,,0.9,,
,70,0.46,,,,225.4,,0.02,,,,20.4,,,,1,,
,72,0.48,,,,226.2,,0.02,,,,20.4,,,,0.8,,
,76,0.5,,,,227.1,,0.02,,,,20.4,,,,0.9,,
,78,0.52,,,,227.9,,0.02,,,,20.4,,,,0.8,,
,82,0.54,,,,228.8,,0.02,,,,20.4,,,,0.9,,
,84,0.56,,,,229.5,,0.02,,,,20.4,,,,0.7,,
,88,0.58,,,,230.2,,0.02,,,,20.4,,,,0.7,,
,90,0.6,,,,230.9,,0.02,,,,20.4,,,,0.7,,
,94,0.62,,,,231.6,,0.02,,,,20.4,,,,0.7,,
,97,0.64,,,,232.4,,0.02,,,,20.4,,,,0.8,,
,100,0.66,,,,233,,0.02,,,,20.4,,,,0.6,,
,103,0.68,,,,233.7,,0.02,,,,20.4,,,,0.7,,
,106,0.7,,,,234.3,,0.02,,,,20.4,,,,0.6,,
,109,0.72,,,,235,,0.02,,,,20.4,,,,0.7,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 7/13",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 7/13",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-59.8,,,,,,20.1,,,,,,,
,2,,,,-59.8,,,,,,20.1,,,,0,,,
,3,,,,-59.8,,,,,,20.1,,,,0,,,
,4,,,,-59.8,,,,,,20.1,,,,0,,,
,5,,,,-59.8,,,,,,20.1,,,,0,,,
,6,,,,-59.8,,,,,,20.1,,,,0,,,
,7,,,,-59.8,,,,,,20.1,,,,0,,,
,8,,,,-59.8,,,,,,20.1,,,,0,,,
,9,,,,-59.8,,,,,,20.1,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 7/13",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 7/13",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0,,,,-59.9,,,,,,20.1,,,,,,
,1,0.001,,,,-60,,,0.001,,,20.1,,-0.1,,,,
,2,0.005,,,,-59.9,,,0.004,,,20.1,,0.1,,,,
,3,0.011,,,,-59.6,,,0.006,,,20.1,,0.3,,,,
,4,0.02,,,,-58.9,,,0.009,,,20.1,,0.7,,,,
,5,0.034,,,,-57.2,,,0.014,,,20.1,,1.7,,,,
,6,0.0555,,,,-54.6,,,0.0215,,,20.1,,2.6,,,,
,7,0.08,,,,-50.4,,,0.0245,,,20.1,,4.2,,,,
,8,0.1145,,,,-44.2,,,0.0345,,,20.1,,6.2,,,,
,9,0.157,,,,-35.1,,,0.0425,,,20.1,,9.1,,,,
,10,0.2085,,,,-24.4,,,0.0515,,,20.1,,10.7,,,,
,11,0.2705,,,,-13.1,,,0.062,,,20.1,,11.3,,,,
,12,0.3445,,,,-2.2,,,0.074,,,20.1,,10.9,,,,
,13,0.421,,,,8.4,,,0.0765,,,20.1,,10.6,,,,
,14,0.52,,,,21.7,,,0.099,,,20.1,,13.3,,,,
,15,0.6315,,,,35.9,,,0.1115,,,20.1,,14.2,,,,
,16,0.756,,,,52.9,,,0.1245,,,20.1,,17,,,,
,17,0.893,,,,74.1,,,0.137,,,20.1,,21.2,,,,
,18,1.0095,,,,100.6,,,0.1165,,,20.1,,26.5,,,,
,19,1.0095,,,,107.7,,,0,,,20.1,,7.1,,,,
,20,1.0125,,,,106,,,0.003,,,20.1,,-1.7,,,,
,21,1.0165,,,,106.3,,,0.004,,,20.1,,0.3,,,,
,22,1.0235,,,,108.4,,,0.007,,,20.1,,2.1,,,,
,23,1.033,,,,111.5,,,0.0095,,,20.1,,3.1,,,,
,24,1.046,,,,116.2,,,0.013,,,20.1,,4.7,,,,
,25,1.06,,,,121.2,,,0.014,,,20.1,,5,,,,
,26,1.077,,,,127.6,,,0.017,,,20.1,,6.4,,,,
,27,1.094,,,,135,,,0.017,,,20.1,,7.4,,,,
,28,1.105,,,,141.3,,,0.011,,,20.1,,6.3,,,,
,29,1.1115,,,,145.8,,,0.0065,,,20.1,,4.5,,,,
,30,1.1175,,,,148.9,,,0.006,,,20.1,,3.1,,,,
,31,1.1235,,,,151.8,,,0.006,,,20.1,,2.9,,,,
